,Cluster,Clothing,Communication,Electronics,Entertainment,Groceries,Home Supplies,Lodging,Meals,Misc,Travel
1083,1,38930.6,58042.3,64426.7,83595.8,0.0,0.0,0.0,0.0,0.0,0.0
1084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42726.8,0.0,0.0
1085,1,0.0,0.0,4850.3,3961.1,0.0,0.0,0.0,0.0,0.0,0.0
1086,1,0.0,0.0,0.0,0.0,0.0,16187.6,0.0,0.0,0.0,0.0
1087,1,0.0,0.0,99937.3,0.0,0.0,0.0,60100.4,84279.8,0.0,0.0
1088,1,4901.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,1,0.0,0.0,0.0,34279.4,0.0,0.0,0.0,41512.7,0.0,0.0
1090,1,0.0,0.0,0.0,1054.1,0.0,0.0,128015.5,0.0,0.0,0.0
1091,1,0.0,78927.5,0.0,0.0,0.0,12220.4,0.0,0.0,0.0,0.0
1092,1,0.0,26498.9,0.0,0.0,0.0,0.0,0.0,0.0,69471.2,0.0
1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.7,0.0,0.0
1094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70292.0,0.0,0.0
1095,1,59638.7,49737.8,0.0,0.0,78209.3,53995.7,0.0,0.0,0.0,0.0
1096,1,0.0,0.0,0.0,10339.4,41803.4,0.0,0.0,0.0,72822.8,0.0
1097,1,0.0,0.0,0.0,65076.5,0.0,0.0,65897.3,26977.7,0.0,0.0
1098,1,2832.5,22394.9,0.0,0.0,0.0,0.0,0.0,0.0,27011.9,0.0
1099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143508.1,0.0,0.0
1100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40367.0,0.0
1101,1,0.0,0.0,107563.9,0.0,0.0,0.0,0.0,0.0,73130.6,0.0
1102,1,0.0,26789.6,0.0,0.0,54491.6,0.0,0.0,0.0,0.0,0.0
1103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54064.1,0.0
1104,1,0.0,0.0,41410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,1,0.0,0.0,0.0,0.0,1293.5,0.0,0.0,0.0,69693.5,0.0
1106,1,0.0,0.0,51396.5,0.0,0.0,0.0,0.0,55671.5,0.0,0.0
1107,1,0.0,0.0,0.0,0.0,0.0,19915.4,5944.7,0.0,0.0,0.0
1108,1,76601.9,0.0,72976.7,0.0,83664.2,0.0,0.0,0.0,0.0,0.0
1109,1,0.0,12254.6,0.0,0.0,0.0,0.0,0.0,71762.6,0.0,0.0
1110,1,0.0,0.0,3140.3,0.0,0.0,82415.9,0.0,0.0,0.0,0.0
1111,1,0.0,51140.0,0.0,82091.0,85966.6,0.0,0.0,25678.1,21522.8,0.0
1112,1,0.0,0.0,25455.8,0.0,0.0,5996.0,0.0,0.0,0.0,0.0
1113,1,25968.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,1,0.0,0.0,143491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,1,0.0,0.0,0.0,0.0,0.0,64666.1,0.0,0.0,0.0,0.0
1116,1,0.0,0.0,0.0,53938.3,0.0,0.0,0.0,47429.3,0.0,0.0
1117,1,0.0,0.0,0.0,0.0,84536.3,0.0,1208.0,0.0,0.0,0.0
1118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19077.5,0.0,0.0
1119,1,0.0,0.0,30808.1,0.0,0.0,0.0,43239.8,0.0,20633.6,0.0
1120,1,0.0,0.0,0.0,0.0,0.0,0.0,56047.7,60425.3,387.2,0.0
1121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47070.2,0.0
1122,1,0.0,0.0,0.0,0.0,0.0,0.0,69402.8,9963.2,0.0,0.0
1123,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77337.2,0.0
1124,1,65418.5,0.0,0.0,0.0,0.0,77542.4,0.0,0.0,0.0,0.0
1125,1,64341.2,0.0,0.0,0.0,25449.7,0.0,0.0,67675.7,0.0,0.0
1126,1,0.0,0.0,0.0,38896.4,0.0,36947.0,0.0,0.0,0.0,0.0
1127,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.0,0.0
1128,1,0.0,0.0,136822.0,77781.8,0.0,0.0,0.0,0.0,0.0,0.0
1129,1,0.0,80552.0,0.0,0.0,0.0,0.0,101128.2,1738.1,0.0,0.0
1130,1,66854.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,1,0.0,0.0,0.0,48472.4,0.0,53499.8,0.0,0.0,0.0,0.0
1132,1,60545.0,50421.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,1,0.0,0.0,0.0,78089.6,18085.7,0.0,0.0,0.0,0.0,0.0
1134,1,0.0,35322.5,0.0,72457.6,0.0,0.0,0.0,0.0,0.0,0.0
1135,1,0.0,0.0,55192.7,69881.6,0.0,0.0,0.0,0.0,0.0,0.0
1136,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66324.8,0.0,0.0
1137,1,19180.1,0.0,0.0,0.0,0.0,37118.0,52382.2,0.0,46841.8,0.0
1138,1,0.0,25353.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1,0.0,0.0,0.0,0.0,0.0,0.0,73968.5,94345.6,0.0,0.0
1140,1,0.0,0.0,0.0,0.0,0.0,0.0,73010.9,0.0,0.0,0.0
1141,1,41615.3,0.0,0.0,0.0,0.0,62785.1,50934.8,0.0,0.0,0.0
1142,1,0.0,0.0,0.0,6167.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,1,0.0,5175.2,0.0,0.0,0.0,81372.8,0.0,0.0,0.0,0.0
1144,1,11057.6,0.0,0.0,79850.9,0.0,56657.2,0.0,0.0,0.0,0.0
1145,1,0.0,0.0,0.0,0.0,0.0,36929.9,0.0,19385.3,47446.4,0.0
1146,1,0.0,0.0,0.0,0.0,0.0,84792.8,0.0,0.0,0.0,0.0
1147,1,0.0,51841.1,0.0,0.0,85117.7,80210.0,0.0,0.0,0.0,0.0
1148,1,0.0,0.0,0.0,33338.9,0.0,0.0,0.0,55534.7,61724.9,0.0
1149,1,0.0,0.0,72737.3,37357.4,0.0,0.0,0.0,47104.4,0.0,0.0
1150,1,0.0,0.0,0.0,0.0,0.0,78688.1,32278.7,44755.6,0.0,0.0
1151,1,0.0,0.0,18102.8,0.0,0.0,44026.4,0.0,0.0,9227.9,0.0
1152,1,0.0,0.0,0.0,0.0,0.0,0.0,49327.4,40298.6,0.0,0.0
1153,1,0.0,0.0,0.0,0.0,0.0,0.0,41410.1,99110.4,0.0,0.0
1154,1,0.0,18564.5,0.0,0.0,0.0,0.0,16700.6,0.0,0.0,0.0
1155,1,38486.0,11314.1,0.0,60203.0,12647.9,0.0,0.0,24925.7,0.0,0.0
1156,1,0.0,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,1,61263.2,0.0,0.0,23147.3,146415.1,0.0,0.0,0.0,0.0,0.0
1158,1,0.0,0.0,0.0,6680.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,1,0.0,0.0,0.0,12100.7,0.0,0.0,0.0,0.0,0.0,0.0
1160,1,0.0,40640.6,0.0,0.0,0.0,0.0,12237.5,0.0,0.0,0.0
1161,1,0.0,0.0,0.0,38486.0,0.0,0.0,60168.8,0.0,40931.3,0.0
1162,1,0.0,0.0,0.0,0.0,0.0,0.0,133367.8,50199.5,0.0,0.0
1163,1,0.0,69146.3,112608.4,0.0,0.0,0.0,0.0,56936.9,0.0,0.0
1164,1,0.0,0.0,0.0,66889.1,0.0,0.0,30688.4,0.0,66359.0,0.0
1165,1,79149.8,0.0,0.0,17162.3,0.0,0.0,0.0,0.0,0.0,0.0
1166,1,0.0,0.0,39146.8,0.0,0.0,51140.0,0.0,0.0,26977.7,0.0
1167,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50490.2,0.0
1168,1,66034.1,0.0,0.0,12049.4,0.0,0.0,0.0,0.0,0.0,0.0
1169,1,143912.4,63189.4,0.0,0.0,0.0,33253.4,0.0,0.0,0.0,0.0
1170,1,0.0,0.0,0.0,0.0,8903.0,72395.3,43769.9,48882.8,20599.4,0.0
1171,1,0.0,0.0,0.0,0.0,0.0,115053.7,0.0,33698.0,0.0,0.0
1172,1,69505.4,0.0,8885.9,0.0,0.0,0.0,0.0,0.0,50575.7,0.0
1173,1,0.0,0.0,0.0,0.0,0.0,0.0,135949.9,0.0,0.0,0.0
1174,1,0.0,0.0,27217.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,1,0.0,0.0,0.0,0.0,0.0,0.0,89061.7,0.0,0.0,0.0
1176,1,0.0,60254.3,0.0,0.0,0.0,67231.1,0.0,0.0,0.0,0.0
1177,1,0.0,0.0,0.0,0.0,0.0,0.0,29594.0,0.0,0.0,0.0
1178,1,0.0,0.0,0.0,76721.6,0.0,65880.2,68393.9,0.0,0.0,0.0
1179,1,49190.6,0.0,0.0,0.0,0.0,0.0,0.0,83099.9,0.0,0.0
1180,1,0.0,78294.8,0.0,67470.5,63958.9,0.0,0.0,0.0,30346.4,0.0
1181,1,0.0,0.0,4696.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,1,0.0,66153.8,0.0,0.0,0.0,74036.9,0.0,14888.0,0.0,0.0
1183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77303.0,0.0
1184,1,0.0,0.0,29696.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,1,0.0,15896.9,0.0,0.0,0.0,70770.8,0.0,43530.5,0.0,0.0
1186,1,0.0,28037.9,0.0,0.0,0.0,26293.7,0.0,0.0,0.0,0.0
1187,1,0.0,0.0,0.0,52952.6,0.0,21710.9,0.0,0.0,0.0,0.0
1188,1,0.0,0.0,0.0,0.0,0.0,64118.9,53209.1,0.0,79303.7,0.0
1189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22993.4,0.0,0.0
1190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.8,0.0
1191,1,0.0,0.0,0.0,121192.6,0.0,12989.9,0.0,0.0,0.0,0.0
1192,1,36194.6,0.0,0.0,0.0,0.0,52302.8,0.0,69950.0,64136.0,0.0
1193,1,35510.6,0.0,15845.6,0.0,26772.5,0.0,0.0,0.0,0.0,0.0
1194,1,0.0,108778.0,0.0,0.0,0.0,81475.4,0.0,0.0,71471.9,0.0
1195,1,14392.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,1,0.0,0.0,0.0,0.0,0.0,43438.9,0.0,0.0,52354.1,0.0
1197,1,0.0,0.0,0.0,0.0,0.0,0.0,64478.0,0.0,0.0,0.0
1198,1,0.0,0.0,0.0,0.0,0.0,0.0,85220.3,0.0,0.0,0.0
1199,1,0.0,28910.0,0.0,0.0,0.0,0.0,76995.2,0.0,0.0,0.0
1200,1,0.0,0.0,0.0,0.0,0.0,46437.5,0.0,0.0,0.0,0.0
1201,1,0.0,0.0,0.0,62511.5,27935.3,0.0,0.0,0.0,0.0,0.0
1202,1,0.0,0.0,30312.2,20890.1,0.0,0.0,84553.4,22480.4,0.0,0.0
1203,1,0.0,0.0,25712.3,0.0,79868.0,0.0,0.0,7398.2,0.0,0.0
1204,1,0.0,0.0,0.0,0.0,0.0,54064.1,8167.7,0.0,138001.9,0.0
1205,1,0.0,0.0,0.0,0.0,78055.4,0.0,0.0,0.0,0.0,0.0
1206,1,0.0,0.0,0.0,85237.4,0.0,0.0,0.0,0.0,0.0,0.0
1207,1,0.0,0.0,0.0,65213.3,0.0,0.0,0.0,0.0,0.0,0.0
1208,1,0.0,0.0,0.0,0.0,0.0,32860.1,69454.1,75986.3,0.0,0.0
1209,1,0.0,0.0,19864.1,0.0,0.0,0.0,0.0,0.0,65486.9,0.0
1210,1,0.0,0.0,60733.1,0.0,0.0,0.0,93080.2,0.0,0.0,0.0
1211,1,0.0,35117.3,0.0,0.0,0.0,0.0,0.0,56355.5,0.0,0.0
1212,1,0.0,45616.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,1,40298.6,0.0,0.0,0.0,0.0,0.0,71044.4,0.0,0.0,0.0
1214,1,52542.2,83219.6,0.0,0.0,0.0,0.0,0.0,52302.8,0.0,0.0
1215,1,0.0,0.0,0.0,60545.0,81338.6,0.0,0.0,14409.2,0.0,0.0
1216,1,0.0,0.0,36280.1,0.0,0.0,0.0,0.0,4593.8,0.0,0.0
1217,1,0.0,126955.3,0.0,67111.4,0.0,0.0,0.0,0.0,0.0,0.0
1218,1,0.0,27405.2,0.0,0.0,69710.6,0.0,0.0,0.0,0.0,0.0
1219,1,0.0,53773.4,0.0,0.0,0.0,0.0,32945.6,51618.8,6149.9,0.0
1220,1,0.0,0.0,0.0,66848.8,0.0,38486.0,64289.9,0.0,0.0,0.0
1221,1,0.0,0.0,0.0,0.0,0.0,0.0,21317.6,0.0,0.0,0.0
1222,1,66393.2,0.0,0.0,0.0,46505.9,0.0,0.0,0.0,52559.3,0.0
1223,1,0.0,0.0,0.0,0.0,0.0,73472.6,0.0,0.0,0.0,0.0
1224,1,54406.1,50832.2,15230.0,0.0,32501.0,1379.0,0.0,0.0,0.0,0.0
1225,1,0.0,0.0,0.0,24002.3,0.0,0.0,18650.0,0.0,0.0,0.0
1226,1,0.0,0.0,0.0,31765.7,0.0,0.0,0.0,0.0,42726.8,0.0
1227,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83407.7,70884.4,0.0
1228,1,0.0,0.0,0.0,0.0,0.0,0.0,60716.0,70257.8,0.0,0.0
1229,1,0.0,0.0,46591.4,59741.3,0.0,0.0,0.0,0.0,0.0,0.0
1230,1,0.0,0.0,0.0,59861.0,0.0,0.0,0.0,42179.6,24122.0,0.0
1231,1,0.0,20223.2,69043.7,44795.9,0.0,28533.8,0.0,29457.2,0.0,0.0
1232,1,0.0,42230.9,0.0,0.0,0.0,0.0,73466.5,0.0,0.0,0.0
1233,1,0.0,0.0,79337.9,0.0,0.0,0.0,0.0,0.0,23044.7,0.0
1234,1,0.0,0.0,30431.9,0.0,0.0,83681.3,0.0,9518.6,0.0,0.0
1235,1,0.0,0.0,0.0,56851.4,0.0,0.0,0.0,41478.5,0.0,0.0
1236,1,0.0,0.0,52388.3,0.0,0.0,0.0,49618.1,0.0,40110.5,0.0
1237,1,79064.3,0.0,0.0,0.0,0.0,0.0,56064.8,0.0,0.0,0.0
1238,1,32689.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,1,0.0,0.0,33527.0,13126.7,0.0,0.0,0.0,0.0,0.0,0.0
1240,1,0.0,0.0,0.0,16854.5,0.0,0.0,0.0,0.0,0.0,0.0
1241,1,0.0,81270.2,0.0,0.0,70993.1,24498.2,0.0,16512.5,0.0,0.0
1242,1,0.0,0.0,0.0,0.0,0.0,0.0,43239.8,0.0,0.0,0.0
1243,1,0.0,13896.2,0.0,0.0,51242.6,0.0,69556.7,0.0,40093.4,0.0
1244,1,0.0,0.0,0.0,0.0,34108.4,0.0,59826.8,0.0,80928.2,0.0
1245,1,0.0,0.0,0.0,0.0,0.0,0.0,42897.8,108384.7,75114.2,0.0
1246,1,26020.1,0.0,7671.8,0.0,20428.4,76670.3,6389.3,0.0,0.0,0.0
1247,1,0.0,3225.8,63024.5,0.0,0.0,0.0,78534.2,0.0,0.0,0.0
1248,1,0.0,0.0,1019.9,0.0,0.0,0.0,1601.3,63623.0,0.0,0.0
1249,1,0.0,84656.0,0.0,0.0,0.0,0.0,0.0,0.0,64443.8,0.0
1250,1,0.0,44436.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,1,0.0,9877.7,0.0,0.0,0.0,57774.8,0.0,0.0,0.0,0.0
1252,1,0.0,0.0,0.0,0.0,0.0,64865.2,0.0,0.0,36365.6,0.0
1253,1,20890.1,0.0,0.0,70668.2,0.0,0.0,0.0,41752.1,0.0,0.0
1254,1,0.0,0.0,13896.2,0.0,45736.4,0.0,21642.5,0.0,79919.3,0.0
1255,1,0.0,0.0,0.0,438.5,70565.6,0.0,0.0,17914.7,0.0,0.0
1256,1,62819.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16204.7,0.0
1257,1,0.0,0.0,0.0,0.0,0.0,0.0,56783.0,0.0,0.0,0.0
1258,1,0.0,12340.1,0.0,0.0,69978.1,0.0,0.0,98620.6,0.0,0.0
1259,1,0.0,133607.2,0.0,0.0,0.0,0.0,0.0,36776.0,0.0,0.0
1260,1,0.0,0.0,41906.0,0.0,0.0,0.0,70155.2,14956.4,0.0,0.0
1261,1,0.0,0.0,2558.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,1,0.0,0.0,0.0,22634.3,0.0,28106.3,0.0,48842.5,0.0,0.0
1263,1,0.0,0.0,0.0,13964.6,0.0,0.0,47720.0,0.0,0.0,0.0
1264,1,0.0,0.0,0.0,74584.1,0.0,0.0,0.0,0.0,69909.7,0.0
1265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51447.8,0.0,0.0
1266,1,0.0,0.0,23506.4,0.0,0.0,0.0,76516.4,0.0,0.0,0.0
1267,1,0.0,125040.1,0.0,0.0,10117.1,0.0,0.0,60374.0,0.0,0.0
1268,1,0.0,0.0,29337.5,0.0,15298.4,0.0,0.0,0.0,55261.1,0.0
1269,1,0.0,0.0,0.0,0.0,0.0,59803.6,0.0,11091.8,0.0,0.0
1270,1,0.0,0.0,0.0,0.0,0.0,49327.4,0.0,0.0,0.0,0.0
1271,1,0.0,0.0,8219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1,41256.2,23985.2,0.0,0.0,27524.9,20120.6,0.0,0.0,44607.8,0.0
1273,1,0.0,0.0,0.0,0.0,36023.6,0.0,0.0,0.0,0.0,0.0
1274,1,0.0,0.0,0.0,0.0,0.0,0.0,67709.9,52337.0,0.0,0.0
1275,1,0.0,0.0,64153.1,18017.3,0.0,0.0,0.0,0.0,0.0,0.0
1276,1,0.0,8167.7,0.0,176710.2,0.0,0.0,21539.9,0.0,0.0,0.0
1277,1,0.0,0.0,0.0,0.0,0.0,0.0,84006.2,0.0,0.0,0.0
1278,1,0.0,0.0,31953.8,0.0,0.0,0.0,20924.3,77354.3,0.0,0.0
1279,1,0.0,65281.7,0.0,74355.7,77097.8,13862.0,0.0,12887.3,0.0,0.0
1280,1,0.0,0.0,76020.5,0.0,0.0,0.0,0.0,15708.8,0.0,0.0
1281,1,0.0,36314.3,0.0,0.0,5055.5,0.0,58031.3,12323.0,0.0,0.0
1282,1,5534.3,0.0,0.0,61707.8,56509.4,0.0,27063.2,0.0,0.0,0.0
1283,1,0.0,0.0,20052.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,1,0.0,0.0,0.0,0.0,0.0,56150.3,0.0,0.0,0.0,0.0
1285,1,137129.8,0.0,111856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,1,68975.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,1,103299.9,25319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,1,0.0,0.0,82655.3,0.0,73694.9,0.0,0.0,39101.6,0.0,0.0
1289,1,0.0,0.0,0.0,47651.6,0.0,0.0,74943.2,0.0,54970.4,0.0
1290,1,0.0,0.0,82125.2,0.0,81270.2,0.0,0.0,0.0,0.0,0.0
1291,1,54987.5,30295.1,0.0,0.0,0.0,0.0,0.0,0.0,81150.5,0.0
1292,1,0.0,0.0,35322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,1,41307.5,51396.5,0.0,0.0,62237.9,0.0,0.0,0.0,5654.0,0.0
1294,1,0.0,0.0,61742.0,9638.3,0.0,0.0,0.0,0.0,0.0,0.0
1295,1,0.0,35914.9,0.0,44505.2,26892.2,0.0,28397.0,0.0,20257.4,0.0
1296,1,0.0,62015.6,0.0,0.0,0.0,30808.1,56235.8,0.0,0.0,0.0
1297,1,0.0,0.0,0.0,0.0,0.0,70565.6,0.0,0.0,0.0,0.0
1298,1,0.0,0.0,85322.9,64238.6,0.0,0.0,0.0,0.0,58675.0,0.0
1299,1,72087.5,0.0,30312.2,0.0,0.0,0.0,2849.6,0.0,0.0,0.0
1300,1,0.0,0.0,0.0,50866.4,0.0,27473.6,0.0,75655.3,99674.7,0.0
1301,1,0.0,78271.6,0.0,0.0,0.0,0.0,0.0,78978.8,46317.8,0.0
1302,1,0.0,0.0,0.0,48335.6,0.0,38109.8,0.0,77303.0,0.0,0.0
1303,1,0.0,0.0,3995.3,26122.7,0.0,59570.3,65059.4,0.0,0.0,0.0
1304,1,0.0,31423.7,0.0,0.0,0.0,0.0,0.0,0.0,84929.6,0.0
1305,1,0.0,0.0,0.0,0.0,0.0,0.0,53192.0,0.0,0.0,0.0
1306,1,0.0,0.0,0.0,15862.7,13793.6,660.8,0.0,28533.8,0.0,0.0
1307,1,0.0,0.0,0.0,0.0,0.0,0.0,27901.1,81595.1,66837.8,0.0
1308,1,0.0,0.0,0.0,81954.2,16375.7,0.0,0.0,0.0,66359.0,0.0
1309,1,0.0,56030.6,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0
1310,1,0.0,22583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,1,0.0,0.0,0.0,0.0,0.0,18615.8,0.0,0.0,0.0,0.0
1312,1,0.0,0.0,0.0,0.0,0.0,0.0,73181.9,0.0,0.0,0.0
1313,1,0.0,0.0,0.0,17504.3,0.0,0.0,0.0,0.0,0.0,0.0
1314,1,85151.9,0.0,63941.8,0.0,83561.6,0.0,0.0,233.3,0.0,0.0
1315,1,0.0,9364.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1,52285.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46499.8,0.0
1317,1,0.0,0.0,0.0,65521.1,16751.9,84998.0,0.0,29508.5,0.0,0.0
1318,1,17453.0,0.0,0.0,0.0,0.0,0.0,104195.2,0.0,0.0,0.0
1319,1,69368.6,0.0,0.0,0.0,0.0,0.0,55021.7,0.0,0.0,0.0
1320,1,0.0,0.0,0.0,0.0,25455.8,0.0,0.0,45371.2,0.0,0.0
1321,1,0.0,0.0,0.0,40127.6,85476.8,49669.4,0.0,0.0,0.0,0.0
1322,1,0.0,0.0,0.0,34347.8,32774.6,0.0,0.0,0.0,0.0,0.0
1323,1,0.0,34946.3,0.0,0.0,0.0,43291.1,0.0,0.0,0.0,0.0
1324,1,61947.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1,107119.3,0.0,0.0,0.0,0.0,0.0,83487.1,0.0,0.0,0.0
1326,1,0.0,0.0,76430.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1,0.0,0.0,0.0,81264.1,2558.9,26088.5,0.0,0.0,75678.5,0.0
1328,1,0.0,77268.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,1,0.0,0.0,56851.4,0.0,0.0,0.0,54303.5,0.0,0.0,0.0
1330,1,0.0,18154.1,0.0,43667.3,0.0,0.0,0.0,0.0,0.0,0.0
1331,1,40811.6,51464.9,33236.3,61571.0,0.0,15811.4,0.0,77285.9,0.0,0.0
1332,1,0.0,0.0,57193.4,0.0,84701.2,0.0,0.0,0.0,70428.8,0.0
1333,1,0.0,0.0,36570.8,0.0,0.0,10236.8,0.0,2644.4,0.0,0.0
1334,1,0.0,0.0,0.0,0.0,6697.1,0.0,0.0,0.0,0.0,0.0
1335,1,0.0,0.0,0.0,114774.0,0.0,19026.2,0.0,0.0,0.0,0.0
1336,1,0.0,0.0,26276.6,50832.2,0.0,0.0,0.0,57535.4,0.0,0.0
1337,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30158.3,0.0
1338,1,0.0,41717.9,0.0,0.0,0.0,0.0,0.0,45685.1,0.0,0.0
1339,1,2165.6,23318.3,72959.6,0.0,0.0,0.0,15862.7,0.0,0.0,0.0
1340,1,73996.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114352.6,0.0
1341,1,0.0,0.0,0.0,0.0,0.0,0.0,124458.7,0.0,0.0,0.0
1342,1,0.0,0.0,74327.6,0.0,71095.7,0.0,0.0,0.0,55244.0,0.0
1343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49601.0,0.0
1344,1,0.0,0.0,0.0,38451.8,0.0,0.0,23232.8,0.0,15537.8,0.0
1345,1,0.0,0.0,9911.9,27969.5,0.0,0.0,0.0,15503.6,0.0,0.0
1346,1,63811.1,0.0,0.0,0.0,0.0,0.0,53192.0,0.0,3790.1,0.0
1347,1,43496.3,0.0,51054.5,0.0,0.0,63400.7,7398.2,0.0,27251.3,0.0
1348,1,0.0,81355.7,24070.7,43581.8,0.0,36177.5,35339.6,0.0,0.0,0.0
1349,1,0.0,0.0,0.0,0.0,0.0,56526.5,0.0,0.0,0.0,0.0
1350,1,0.0,79594.4,67111.4,0.0,0.0,0.0,41427.2,0.0,0.0,0.0
1351,1,0.0,0.0,0.0,0.0,0.0,10835.3,0.0,0.0,0.0,0.0
1352,1,0.0,0.0,0.0,0.0,13468.7,0.0,0.0,0.0,39152.9,0.0
1353,1,5243.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22702.7,0.0
1355,1,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,1,0.0,0.0,0.0,0.0,0.0,0.0,11553.5,0.0,0.0,0.0
1357,1,0.0,0.0,0.0,84023.3,0.0,0.0,0.0,0.0,0.0,0.0
1358,1,0.0,39683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,1,0.0,0.0,0.0,0.0,0.0,49395.8,0.0,0.0,0.0,0.0
1360,1,0.0,0.0,35100.2,0.0,41871.8,83407.7,0.0,41786.3,0.0,0.0
1361,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82957.0,0.0,0.0
1362,1,0.0,60510.8,0.0,49652.3,0.0,0.0,0.0,0.0,0.0,0.0
1363,1,0.0,58065.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,1,0.0,23506.4,35373.8,0.0,0.0,13041.2,0.0,0.0,0.0,0.0
1365,1,63223.6,18985.9,0.0,0.0,9005.6,0.0,57039.5,0.0,0.0,0.0
1366,1,21813.5,0.0,0.0,0.0,0.0,18171.2,0.0,0.0,7945.4,0.0
1367,1,9775.1,103408.6,47549.0,0.0,0.0,0.0,0.0,74823.5,76088.9,0.0
1368,1,0.0,23780.0,0.0,0.0,0.0,0.0,0.0,19847.0,0.0,0.0
1369,1,0.0,0.0,49823.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,1,22736.9,44556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1,0.0,18222.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,1,52969.7,69681.3,0.0,18376.4,0.0,46534.0,80124.5,0.0,11382.5,0.0
1373,1,0.0,53482.7,0.0,55586.0,0.0,0.0,0.0,0.0,31543.4,0.0
1374,1,0.0,0.0,0.0,82974.1,72344.0,0.0,49464.2,48728.9,0.0,0.0
1375,1,0.0,0.0,0.0,0.0,0.0,13605.5,0.0,0.0,0.0,0.0
1376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20148.7,0.0,0.0
1377,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36605.0,0.0
